id,lat,lon,year_mon
3682,37.766134387,-122.421935076,2022-08
3683,37.795382917,-122.430017708,2022-03
3684,37.801954696,-122.416160356,2024-02
3685,37.771061041,-122.453079565,2024-06
3686,37.78832457,-122.393911345,2023-03
3687,37.769947478,-122.421979237,2022-08
3688,37.777790309,-122.412834332,2022-05
3689,37.722376827,-122.439495401,2022-12
3690,37.805554274,-122.410285575,2020-12
3691,37.740062512,-122.479852087,2022-05
3692,37.777083316,-122.416979514,2024-12
3693,37.771722675,-122.393266192,2022-09
3694,37.789160784,-122.416183426,2021-11
3695,37.78487706,-122.442348915,2021-07
3696,37.789478818,-122.414561131,2022-11
3697,37.78820946,-122.431168685,2022-03
3698,37.771722675,-122.393266192,2022-09
3699,37.772694134,-122.42218914,2022-07
3700,37.78832457,-122.393911345,2024-03
3701,37.78832457,-122.393911345,2022-06
3702,37.771920991,-122.404536565,2020-04
3703,37.777083316,-122.416979514,2024-11
3704,37.773408312,-122.486332269,2022-01
3705,37.717612479,-122.482371216,2020-02
3706,37.77991167,-122.407474439,2021-10
3707,37.785217363,-122.41706961,2023-03
3708,37.791853892,-122.391364624,2023-08
3709,37.732168532,-122.42127532,2024-06
3710,37.78832457,-122.393911345,2024-09
3711,37.803961053,-122.43712616,2024-09
3712,37.777020737,-122.469900956,2024-06
3713,37.78832457,-122.393911345,2023-01
3714,37.776508038,-122.414457763,2021-04
3715,37.786995531,-122.414832698,2024-10
3716,37.730109341,-122.393489943,2024-04
3717,37.785128507,-122.414455367,2022-10
3718,37.732408468,-122.378290058,2022-08
3719,37.781615028,-122.409420363,2022-09
3720,37.781595588,-122.412190669,2022-10
3721,37.742786674,-122.436282312,2021-05
3722,37.765216193,-122.426592529,2021-05
3723,37.712058796,-122.406110808,2021-05
3724,37.781249415,-122.48045123,2020-03
3725,37.742547775,-122.421159714,2024-06
3726,37.772694134,-122.42218914,2022-05
3727,37.78832457,-122.393911345,2023-06
3728,37.753033972,-122.418588597,2022-10
3729,37.78832457,-122.393911345,2022-06
3730,37.72097121,-122.436020276,2022-01
3731,37.769571487,-122.420224195,2024-08
3732,37.710646452,-122.441958286,2022-09
3733,37.757686099,-122.428078856,2020-04
3734,37.742216382,-122.473419146,2023-07
3735,37.77659376,-122.440677225,2021-01
3736,37.763055892,-122.467387267,2021-07
3737,37.777499729,-122.410999268,2024-06
3738,37.799218934,-122.422499432,2024-01
3739,37.719255105,-122.410517341,2023-08
3740,37.769336405,-122.444272582,2022-01
3741,37.744465043,-122.43884985,2023-05
3742,37.772429764,-122.507750349,2020-07
3743,37.717515182,-122.480598519,2020-02
3744,37.789795697,-122.415397149,2021-11
3745,37.753777155,-122.465666709,2020-01
3746,37.78832457,-122.393911345,2022-06
3747,37.800255604,-122.407754428,2022-03
3748,37.780877259,-122.414506898,2023-05
3749,37.777167948,-122.426337321,2020-08
3750,37.780965818,-122.428020291,2022-09
3751,37.781145862,-122.409026046,2020-11
3752,37.772365253,-122.414746123,2022-07
3753,37.784598656,-122.390995946,2020-06
3754,37.748400069,-122.422415529,2021-11
3755,37.787918527,-122.404277568,2021-12
3756,37.782448498,-122.416327441,2021-01
3757,37.786259862,-122.4172796,2023-08
3758,37.791235348,-122.415937525,2022-10
3759,37.711343986,-122.396421634,2023-04
3760,37.783175792,-122.399603539,2021-10
3761,37.761291588,-122.485028448,2020-01
3762,37.792124245,-122.423528289,2024-05
3763,37.777083316,-122.416979514,2022-09
3764,37.781145862,-122.409026046,2022-03
3765,37.718568337,-122.438508637,2021-09
3766,37.772772155,-122.500252839,2022-02
3767,37.759054241,-122.411163913,2024-10
3768,37.755720606,-122.443153254,2023-03
3769,37.741368855,-122.422541992,2022-02
3770,37.778463386,-122.43685896,2023-02
3771,37.783738591,-122.467627588,2022-09
3772,37.716719478,-122.477542844,2020-02
3773,37.78832457,-122.393911345,2023-06
3774,37.79964334,-122.423358841,2021-12
3775,37.790109944,-122.442497055,2024-10
3776,37.78832457,-122.393911345,2023-01
3777,37.749777358,-122.419254184,2023-06
3778,37.776508038,-122.414457763,2020-06
3779,37.733867163,-122.436287775,2023-05
3780,37.790942138,-122.409016348,2024-02
3781,37.78658886,-122.401692292,2020-01
3782,37.74818548,-122.507749425,2022-09
3783,37.770152275,-122.45287934,2022-05
3784,37.78832457,-122.393911345,2022-06
3785,37.78511799,-122.41873546,2022-06
3786,37.763015092,-122.46831698,2021-10
3787,37.778068341,-122.466151799,2022-05
3788,37.794136554,-122.428992519,2024-12
3789,37.759820505,-122.410010682,2024-08
3790,37.771722675,-122.393266192,2022-09
3791,37.761184405,-122.409025809,2021-11
3792,37.763243759,-122.463106079,2021-04
3793,37.718810302,-122.483054791,2020-02
3794,37.713266917,-122.409797389,2021-03
3795,37.785024662,-122.41197189,2020-11
3796,37.776088052,-122.412986705,2021-06
3797,37.793817954,-122.430615254,2022-05
3798,37.783388956,-122.409832446,2020-07
3799,37.777887965,-122.413601564,2020-05
3800,37.78832457,-122.393911345,2023-01
3801,37.774421017,-122.412349531,2022-09
3802,37.746621585,-122.500730925,2022-01
3803,37.748935206,-122.40977305,2024-07
3804,37.743319411,-122.470799689,2023-02
3805,37.78487706,-122.442348915,2021-07
3806,37.73764079,-122.397487086,2022-10
3807,37.757600524,-122.446637356,2022-02
3808,37.729594176,-122.430584518,2024-08
3809,37.786059846,-122.414643592,2021-03
3810,37.772694134,-122.42218914,2020-08
3811,37.772134835,-122.388253013,2024-07
3812,37.755190987,-122.409437394,2022-02
3813,37.738504343,-122.495258659,2020-09
3814,37.759934505,-122.398703844,2021-01
3815,37.790807253,-122.411643003,2021-12
3816,37.782743972,-122.414884812,2023-05
3817,37.78832457,-122.393911345,2022-08
3818,37.731089754,-122.389268389,2020-08
3819,37.759054241,-122.411163913,2024-10
3820,37.774533881,-122.502672177,2022-01
3821,37.763654746,-122.393765213,2021-10
3822,37.763654746,-122.393765213,2021-10
3823,37.758483623,-122.434844609,2020-12
3824,37.771332744,-122.429448383,2024-08
3825,37.761031443,-122.419351641,2023-09
3826,37.787403767,-122.415827994,2022-03
3827,37.798329335,-122.407047476,2021-05
3828,37.773408312,-122.486332269,2021-10
3829,37.752600055,-122.492413591,2020-01
3830,37.729158316,-122.40540579,2020-04
3831,37.784129247,-122.421947317,2021-08
3832,37.78832457,-122.393911345,2024-11
3833,37.761031443,-122.419351641,2023-11
3834,37.774321951,-122.435106881,2020-06
3835,37.78832457,-122.393911345,2022-08
3836,37.783904332,-122.390120594,2021-06
3837,37.770801327,-122.414637026,2021-05
3838,37.78511799,-122.41873546,2024-09
3839,37.735098202,-122.431066501,2022-02
3840,37.763601325,-122.497619166,2022-03
3841,37.723058085,-122.441302483,2022-09
3842,37.78832457,-122.393911345,2022-08
3843,37.779027964,-122.48687687,2021-09
3844,37.738934697,-122.505425151,2023-04
3845,37.801596853,-122.441395331,2023-11
3846,37.779860004,-122.405090496,2021-06
3847,37.782321235,-122.425763303,2024-08
3848,37.778797888,-122.422520702,2022-04
3849,37.753095117,-122.403879225,2024-06
3850,37.800364876,-122.425190908,2022-09
3851,37.799016342,-122.428290721,2020-09
3852,37.773037538,-122.420091947,2024-10
3853,37.787384717,-122.411675565,2020-08
3854,37.711343986,-122.396421634,2023-06
3855,37.710406027,-122.423154926,2021-08
3856,37.777083316,-122.416979514,2024-12
3857,37.718549431,-122.433029619,2020-01
3858,37.750097153,-122.440606261,2024-07
3859,37.775074259,-122.42176935,2024-06
3860,37.777045073,-122.41443258,2024-04
3861,37.794613864,-122.403978966,2022-05
3862,37.779027964,-122.48687687,2022-01
3863,37.76422556,-122.434190551,2022-11
3864,37.719401813,-122.478130892,2020-02
3865,37.789478818,-122.414561131,2023-06
3866,37.761277299,-122.429469067,2024-01
3867,37.772134835,-122.388253013,2024-09
3868,37.772256138,-122.425485594,2020-01
3869,37.75366081,-122.435430907,2024-01
3870,37.779530959,-122.413542707,2024-06
3871,37.78832457,-122.393911345,2022-10
3872,37.79838308,-122.407521729,2021-09
3873,37.78832457,-122.393911345,2024-09
3874,37.774091304,-122.419997169,2022-07
3875,37.746527066,-122.502875149,2023-07
3876,37.789569007,-122.417179186,2021-07
3877,37.773914751,-122.427942283,2022-07
3878,37.799975489,-122.4200428,2020-01
3879,37.787542195,-122.394270413,2021-09
3880,37.773598943,-122.433277155,2021-01
3881,37.782723971,-122.396167865,2022-06
3882,37.748153676,-122.45898586,2024-05
3883,37.771920991,-122.404536565,2021-05
3884,37.737730136,-122.397406602,2023-12
3885,37.777083316,-122.416979514,2024-11
3886,37.777887965,-122.413601564,2021-11
3887,37.755524488,-122.418208516,2023-02
3888,37.719060212,-122.43202066,2024-10
3889,37.789370354,-122.414539182,2024-02
3890,37.727016836,-122.403413374,2022-04
3891,37.723947171,-122.443848556,2022-08
3892,37.743367826,-122.489754349,2022-08
3893,37.78511799,-122.41873546,2022-07
3894,37.78832457,-122.393911345,2022-06
3895,37.78605122,-122.418924277,2024-02
3896,37.79303438,-122.407405071,2022-05
3897,37.78511799,-122.41873546,2023-11
3898,37.78605122,-122.418924277,2021-06
3899,37.791697251,-122.39213406,2021-06
3900,37.749145706,-122.417313457,2021-07
3901,37.784465748,-122.448329318,2021-10
3902,37.773831972,-122.424834586,2024-08
3903,37.729927376,-122.390314135,2023-08
3904,37.777887965,-122.413601564,2021-04
3905,37.779223048,-122.482591334,2022-01
3906,37.787277155,-122.416825198,2022-04
3907,37.787027218,-122.394922601,2023-05
3908,37.714311121,-122.492030022,2024-09
3909,37.78832457,-122.393911345,2024-01
3910,37.767530719,-122.428694761,2023-01
3911,37.777486533,-122.397691886,2024-12
3912,37.768656696,-122.420075901,2022-05
3913,37.735797628,-122.421662064,2022-02
3914,37.777790309,-122.412834332,2022-07
3915,37.716719478,-122.477542844,2020-02
3916,37.762813297,-122.403249394,2020-09
3917,37.750842916,-122.415829834,2023-06
3918,37.78832457,-122.393911345,2023-05
3919,37.739261474,-122.478112966,2023-01
3920,37.743697723,-122.482255209,2020-01
3921,37.732272456,-122.396286163,2023-01
3922,37.750033261,-122.415006766,2021-08
3923,37.715544557,-122.473629106,2020-02
3924,37.773337656,-122.409148509,2022-04
3925,37.778678542,-122.393067201,2022-07
3926,37.788208021,-122.418443835,2020-12
3927,37.785631782,-122.413782611,2023-05
3928,37.741736155,-122.484267015,2022-03
3929,37.781595588,-122.412190669,2023-03
3930,37.783388956,-122.409832446,2022-05
3931,37.790528198,-122.421519114,2024-05
3932,37.780435162,-122.505249561,2020-09
3933,37.78511799,-122.41873546,2024-08
3934,37.802985058,-122.41222223,2022-11
3935,37.769745786,-122.423478504,2022-07
3936,37.790244379,-122.407673837,2024-04
3937,37.794613864,-122.403978966,2022-05
3938,37.772359929,-122.391397888,2022-08
3939,37.779080777,-122.485668401,2023-01
3940,37.780033693,-122.427829938,2024-04
3941,37.731008023,-122.381773258,2021-07
3942,37.752002337,-122.408984897,2022-05
3943,37.779813722,-122.403860418,2024-08
3944,37.749975796,-122.415962154,2024-06
3945,37.777083316,-122.416979514,2022-08
3946,37.781440446,-122.441724737,2024-06
3947,37.787918527,-122.404277568,2022-03
3948,37.78832457,-122.393911345,2024-09
3949,37.73089537,-122.382581389,2021-05
3950,37.776719052,-122.458611723,2024-08
3951,37.7757637,-122.475750537,2020-05
3952,37.793506651,-122.433922047,2024-02
3953,37.732272456,-122.396286163,2022-09
3954,37.713041059,-122.441795811,2023-10
3955,37.722866055,-122.456215123,2022-11
3956,37.774198963,-122.451998919,2021-07
3957,37.782853685,-122.417365507,2022-12
3958,37.773702122,-122.479903214,2020-09
3959,37.7220361,-122.401210137,2024-10
3960,37.786259862,-122.4172796,2024-12
3961,37.783046322,-122.410801053,2024-01
3962,37.78832457,-122.393911345,2023-06
3963,37.782635513,-122.414862827,2024-05
3964,37.719145678,-122.445634922,2022-01
3965,37.783046322,-122.410801053,2024-04
3966,37.796311529,-122.413342007,2022-07
3967,37.786004828,-122.395077257,2023-02
3968,37.723709909,-122.458700059,2023-05
3969,37.762580944,-122.478195484,2021-06
3970,37.745420372,-122.485600834,2022-05
3971,37.782743972,-122.414884812,2022-06
3972,37.745750843,-122.478099692,2023-01
3973,37.712148452,-122.40428784,2023-06
3974,37.773112484,-122.396640077,2021-06
3975,37.777107722,-122.423094,2021-11
3976,37.736608806,-122.446830944,2024-02
3977,37.752063997,-122.422242082,2022-06
3978,37.779489776,-122.407376438,2023-07
3979,37.783388956,-122.409832446,2023-07
3980,37.759060624,-122.391364853,2021-04
3981,37.78832457,-122.393911345,2024-06
3982,37.764373209,-122.41747849,2022-04
3983,37.728555307,-122.412803428,2021-04
3984,37.747900593,-122.471753458,2022-12
3985,37.78832457,-122.393911345,2022-06
3986,37.784802605,-122.420359588,2024-10
3987,37.769204194,-122.449481333,2024-02
3988,37.714311121,-122.492030022,2021-01
3989,37.761937485,-122.42395573,2022-11
3990,37.77714448,-122.415757032,2021-12
3991,37.783634304,-122.420816032,2020-05
3992,37.768433076,-122.426904152,2023-01
3993,37.774091304,-122.419997169,2022-07
3994,37.777107722,-122.423094,2022-03
3995,37.781243136,-122.480589413,2021-02
3996,37.751283573,-122.408512518,2021-01
3997,37.772127456,-122.416663997,2020-04
3998,37.761351648,-122.506062671,2021-11
3999,37.721092486,-122.449637734,2020-02
4000,37.773041608,-122.475086258,2023-12
4001,37.747849557,-122.423613272,2023-08
4002,37.78832457,-122.393911345,2024-11
4003,37.78832457,-122.393911345,2024-06
4004,37.764638826,-122.40400676,2020-12
4005,37.782644036,-122.419019156,2020-02
4006,37.777790309,-122.412834332,2022-02
4007,37.782128373,-122.415531198,2023-03
4008,37.789478818,-122.414561131,2022-10
4009,37.783250416,-122.414216002,2020-09
4010,37.770718366,-122.404602175,2023-03
4011,37.743394614,-122.420001119,2020-03
4012,37.788336839,-122.388899507,2024-02
4013,37.74164774,-122.486274627,2021-12
4014,37.756980228,-122.42073317,2022-04
4015,37.777887965,-122.413601564,2022-01
4016,37.737960447,-122.44632164,2022-01
4017,37.712443458,-122.430868791,2024-09
4018,37.762352641,-122.389601294,2020-12
4019,37.772359929,-122.391397888,2022-08
4020,37.78658886,-122.401692292,2020-03
4021,37.766134387,-122.421935076,2020-11
4022,37.765658575,-122.423127983,2021-09
4023,37.78832457,-122.393911345,2023-06
4024,37.771339101,-122.421139606,2020-08
4025,37.794406371,-122.418921298,2024-06
4026,37.738270728,-122.396917502,2024-10
4027,37.747466631,-122.431808738,2022-09
4028,37.78658886,-122.401692292,2020-09
4029,37.781537434,-122.40951834,2023-06
4030,37.766134387,-122.421935076,2023-03
4031,37.774536278,-122.420741293,2020-09
4032,37.773610639,-122.464291404,2021-12
4033,37.748408198,-122.411010507,2022-02
4034,37.734066116,-122.49793656,2022-08
4035,37.772683853,-122.426346199,2022-08
4036,37.795798083,-122.408014433,2020-01
4037,37.785325833,-122.417091508,2022-09
4038,37.774759785,-122.416457295,2024-06
4039,37.777627831,-122.458678339,2021-01
4040,37.785358552,-122.415955969,2020-10
4041,37.783388956,-122.409832446,2020-02
4042,37.780000817,-122.465350849,2024-05
4043,37.78832457,-122.393911345,2022-10
4044,37.78832457,-122.393911345,2024-01
4045,37.783250416,-122.414216002,2022-04
4046,37.763499779,-122.434210769,2024-07
4047,37.774759785,-122.416457295,2024-06
4048,37.777341322,-122.428835696,2024-09
4049,37.78832457,-122.393911345,2024-11
4050,37.76276905,-122.473917056,2020-01
4051,37.792015775,-122.423506394,2021-12
4052,37.801998556,-122.442402225,2024-05
4053,37.783388956,-122.409832446,2020-08
4054,37.76436624,-122.480333891,2022-12
4055,37.780907675,-122.488084553,2022-09
4056,37.717888738,-122.446949853,2020-02
4057,37.762766513,-122.429612363,2022-08
4058,37.78915316,-122.424612965,2021-01
4059,37.788858563,-122.419492361,2020-05
4060,37.764918063,-122.435984125,2021-04
4061,37.777790309,-122.412834332,2022-06
4062,37.733592415,-122.387018017,2021-01
4063,37.728178176,-122.427788369,2021-05
4064,37.765792222,-122.420909959,2021-07
4065,37.78832457,-122.393911345,2023-03
4066,37.777486533,-122.397691886,2022-03
4067,37.780646414,-122.427178093,2022-10
4068,37.714311121,-122.492030022,2024-09
4069,37.787277155,-122.416825198,2023-03
4070,37.730411596,-122.401166677,2020-06
4071,37.725918259,-122.395265028,2022-02
4072,37.764373209,-122.41747849,2023-02
4073,37.794325885,-122.416450547,2021-04
4074,37.772587667,-122.411343205,2021-07
4075,37.78832457,-122.393911345,2022-08
4076,37.718811832,-122.389038216,2020-03
4077,37.78030991,-122.407975092,2021-03
4078,37.777083316,-122.416979514,2022-09
4079,37.78832457,-122.393911345,2023-01
4080,37.731676271,-122.39898715,2020-09
4081,37.78832457,-122.393911345,2024-06
4082,37.734293792,-122.402390571,2021-12
4083,37.769947478,-122.421979237,2023-05
4084,37.783260387,-122.418366153,2024-01
4085,37.787027218,-122.394922601,2024-12
4086,37.711733037,-122.415563553,2022-01
4087,37.787047912,-122.413296457,2023-06
4088,37.78832457,-122.393911345,2024-11
4089,37.748078315,-122.417037589,2024-10
4090,37.790244379,-122.407673837,2024-11
4091,37.783388956,-122.409832446,2020-03
4092,37.749967474,-122.416100108,2021-03
4093,37.763015092,-122.46831698,2022-02
4094,37.752903334,-122.433126418,2023-08
4095,37.777486533,-122.397691886,2022-09
4096,37.782743972,-122.414884812,2022-07
4097,37.730561138,-122.383083537,2021-11
4098,37.777790309,-122.412834332,2022-02
4099,37.772694134,-122.42218914,2023-05
4100,37.71701881,-122.460158082,2020-02
4101,37.711390099,-122.469364914,2022-02
4102,37.754365626,-122.422264373,2020-09
4103,37.77872402,-122.438118693,2020-01
4104,37.780488758,-122.394897291,2022-07
4105,37.778661795,-122.406969943,2024-02
4106,37.768971267,-122.447989687,2020-12
4107,37.805310938,-122.412698358,2021-11
4108,37.7220361,-122.401210137,2024-10
4109,37.725362083,-122.440076455,2020-06
4110,37.787027218,-122.394922601,2022-09
4111,37.78832457,-122.393911345,2024-09
4112,37.78832457,-122.393911345,2023-05
4113,37.712218559,-122.444399465,2023-04
4114,37.752822074,-122.409603405,2020-12
4115,37.755446307,-122.440411385,2022-06
4116,37.779811931,-122.433758569,2022-09
4117,37.774091304,-122.419997169,2021-07
4118,37.772359929,-122.391397888,2022-09
4119,37.739057435,-122.480248706,2020-02
4120,37.783634304,-122.420816032,2024-12
4121,37.779381466,-122.435357598,2024-05
4122,37.751435274,-122.418435536,2023-11
4123,37.757451265,-122.412902671,2022-08
4124,37.774091304,-122.419997169,2022-07
4125,37.78832457,-122.393911345,2024-06
4126,37.775328443,-122.395002097,2021-06
4127,37.790636036,-122.404572711,2021-06
4128,37.73202618,-122.380001888,2024-12
4129,37.738244682,-122.478641294,2021-01
4130,37.782743972,-122.414884812,2022-04
4131,37.740931122,-122.482529772,2024-11
4132,37.777549236,-122.425641746,2021-07
4133,37.803216047,-122.432514629,2020-08
4134,37.783388956,-122.409832446,2022-07
4135,37.708816134,-122.418829736,2022-05
4136,37.78832457,-122.393911345,2023-05
4137,37.76860658,-122.449976975,2023-05
4138,37.78177195,-122.411045063,2022-01
4139,37.798379262,-122.417512644,2023-03
4140,37.777790309,-122.412834332,2020-11
4141,37.737496916,-122.506306073,2021-04
4142,37.781145862,-122.409026046,2021-10
4143,37.78832457,-122.393911345,2022-06
4144,37.777083316,-122.416979514,2024-12
4145,37.78832457,-122.393911345,2022-10
4146,37.760976608,-122.434457353,2020-02
4147,37.772134835,-122.388253013,2024-11
4148,37.777410901,-122.461336231,2024-08
4149,37.794712388,-122.406321854,2023-04
4150,37.723575891,-122.425825453,2022-08
4151,37.777083316,-122.416979514,2024-11
4152,37.797657371,-122.411923656,2021-11
4153,37.772587667,-122.411343205,2022-01
4154,37.730454155,-122.490057886,2024-06
4155,37.78832457,-122.393911345,2023-03
4156,37.777083316,-122.416979514,2024-12
4157,37.760984862,-122.42012054,2022-01
4158,37.777001636,-122.407616686,2023-06
4159,37.790244379,-122.407673837,2024-11
4160,37.785942727,-122.418902557,2023-06
4161,37.787027218,-122.394922601,2022-08
4162,37.777089156,-122.425549285,2020-02
4163,37.778797888,-122.422520702,2021-09
4164,37.78832457,-122.393911345,2023-01
4165,37.711343986,-122.396421634,2021-08
4166,37.78832457,-122.393911345,2024-09
4167,37.780869798,-122.429649503,2023-05
4168,37.737730136,-122.397406602,2023-12
4169,37.720095934,-122.443873441,2021-07
4170,37.729301772,-122.390876776,2022-11
4171,37.767683451,-122.430641525,2021-09
4172,37.784181764,-122.414404219,2020-07
4173,37.787805634,-122.442942313,2023-01
4174,37.751283573,-122.408512518,2021-01
4175,37.756615378,-122.486245746,2021-03
4176,37.789264947,-122.412049085,2023-07
4177,37.800856208,-122.44388041,2022-01
4178,37.731020072,-122.454498939,2024-07
4179,37.783260387,-122.418366153,2022-02
4180,37.77962699,-122.437093527,2020-09
4181,37.777107722,-122.423094,2021-11
4182,37.777083316,-122.416979514,2022-08
4183,37.745797981,-122.477028813,2021-01
4184,37.777887965,-122.413601564,2020-08
4185,37.767199127,-122.424452092,2022-11
4186,37.801913155,-122.427188777,2023-06
4187,37.745421885,-122.425685855,2022-10
4188,37.79827242,-122.441643992,2024-12
4189,37.78832457,-122.393911345,2023-06
4190,37.787027218,-122.394922601,2022-09
4191,37.767530719,-122.428694761,2023-01
4192,37.777083316,-122.416979514,2024-12
4193,37.781031502,-122.453101275,2021-04
4194,37.759806799,-122.425386497,2020-10
4195,37.732794625,-122.391255984,2020-04
4196,37.751450723,-122.476097307,2021-03
4197,37.716917794,-122.483309157,2020-02
4198,37.713454278,-122.447700265,2022-11
4199,37.738508387,-122.409057186,2021-11
4200,37.776330731,-122.410457019,2024-03
4201,37.78832457,-122.393911345,2022-06
4202,37.759806799,-122.425386497,2020-10
4203,37.748078315,-122.417037589,2024-10
4204,37.78832457,-122.393911345,2022-08
4205,37.78832457,-122.393911345,2024-09
4206,37.787027218,-122.394922601,2022-09
4207,37.762374204,-122.423763304,2022-07
4208,37.763506014,-122.426429239,2021-06
4209,37.766176307,-122.427142651,2020-01
4210,37.729274767,-122.429534253,2020-02
4211,37.778676959,-122.408601057,2022-08
4212,37.731453695,-122.446935179,2024-12
4213,37.787027218,-122.394922601,2022-09
4214,37.78832457,-122.393911345,2023-01
4215,37.772694134,-122.42218914,2020-06
4216,37.785890332,-122.411725718,2022-03
4217,37.783388956,-122.409832446,2021-07
4218,37.752063997,-122.422242082,2022-06
4219,37.781537434,-122.40951834,2021-12
4220,37.78161364,-122.41205414,2024-12
4221,37.787342144,-122.392874102,2021-04
4222,37.780343254,-122.437097625,2024-09
4223,37.772683853,-122.426346199,2020-02
4224,37.784240454,-122.475899822,2024-08
4225,37.75940525,-122.421740388,2021-01
4226,37.738388717,-122.467295527,2023-01
4227,37.774925831,-122.494105184,2022-04
4228,37.777020737,-122.469900956,2024-09
4229,37.789478818,-122.414561131,2020-02
4230,37.786042449,-122.414780263,2024-06
4231,37.773707429,-122.433298927,2020-01
4232,37.803216047,-122.432514629,2020-08
4233,37.771830541,-122.439711616,2022-02
4234,37.78815055,-122.475141268,2020-08
4235,37.716036316,-122.481525685,2020-01
4236,37.781968249,-122.439327447,2020-04
4237,37.78832457,-122.393911345,2022-08
4238,37.759060624,-122.391364853,2023-08
4239,37.755765606,-122.426641614,2020-02
4240,37.803059304,-122.429881854,2020-12
4241,37.788228687,-122.415995198,2020-05
4242,37.748408198,-122.411010507,2021-11
4243,37.773190313,-122.396737748,2023-01
4244,37.767195137,-122.436883107,2024-03
4245,37.752899363,-122.420807461,2021-06
4246,37.723147722,-122.429372232,2021-12
4247,37.778670115,-122.435215027,2023-01
4248,37.750122647,-122.506214057,2023-06
4249,37.778277757,-122.438339177,2023-01
4250,37.716099264,-122.478851007,2020-02
4251,37.781300725,-122.479380201,2022-02
4252,37.729860216,-122.44133706,2021-10
4253,37.738411256,-122.417199146,2021-05
4254,37.782994299,-122.449287088,2024-10
4255,37.719710443,-122.469402253,2024-11
4256,37.772127456,-122.416663997,2022-10
4257,37.740931122,-122.482529772,2024-11
4258,37.780563458,-122.495451414,2020-02
4259,37.775880464,-122.492497865,2021-05
4260,37.78469123,-122.39458113,2024-05
4261,37.774091304,-122.419997169,2022-07
4262,37.778277757,-122.438339177,2020-05
4263,37.78832457,-122.393911345,2022-08
4264,37.78832457,-122.393911345,2023-05
4265,37.777083316,-122.416979514,2022-08
4266,37.790109709,-122.409620558,2022-07
4267,37.795167956,-122.409878515,2023-05
4268,37.74164774,-122.486274627,2021-12
4269,37.743921473,-122.437233045,2020-12
4270,37.785631782,-122.413782611,2023-03
4271,37.782335975,-122.393092579,2023-07
4272,37.715544557,-122.473629106,2020-06
4273,37.71540966,-122.482483578,2020-07
4274,37.791343879,-122.406521511,2023-09
4275,37.775328443,-122.395002097,2020-10
4276,37.774439391,-122.426706538,2020-01
4277,37.787027218,-122.394922601,2022-05
4278,37.773981431,-122.410344133,2022-02
4279,37.798371865,-122.420498877,2022-04
4280,37.777912928,-122.425714837,2024-01
4281,37.78832457,-122.393911345,2022-08
4282,37.780130375,-122.40987145,2020-01
4283,37.789415084,-122.390249077,2022-02
4284,37.777912928,-122.425714837,2024-01
4285,37.731115635,-122.381819336,2021-07
4286,37.761176679,-122.44549692,2021-11
4287,37.789478818,-122.414561131,2022-11
4288,37.785776408,-122.485689823,2020-01
4289,37.71568992,-122.45479584,2021-12
4290,37.783388956,-122.409832446,2020-01
4291,37.777083316,-122.416979514,2022-09
4292,37.78832457,-122.393911345,2023-01
4293,37.716018901,-122.477977456,2021-11
4294,37.73534315,-122.426435055,2022-01
4295,37.787419654,-122.392776012,2021-02
4296,37.775328443,-122.395002097,2021-02
4297,37.773496894,-122.430795158,2020-03
4298,37.786601952,-122.419812186,2024-11
4299,37.719281991,-122.430129309,2020-02
4300,37.739916702,-122.449588604,2023-10
4301,37.773337656,-122.409148509,2024-03
4302,37.789791451,-122.411243473,2024-10
4303,37.763654746,-122.393765213,2024-09
4304,37.774295048,-122.507887207,2020-03
4305,37.774621143,-122.415189726,2024-09
4306,37.78832457,-122.393911345,2023-06
4307,37.781262713,-122.496574947,2022-02
4308,37.779106802,-122.431789183,2022-10
4309,37.718666264,-122.395407562,2024-07
4310,37.731078937,-122.47869044,2021-12
4311,37.74739813,-122.432918355,2020-06
4312,37.786377576,-122.392446006,2023-01
4313,37.782994299,-122.449287088,2024-08
4314,37.759121018,-122.390401159,2021-06
4315,37.760093049,-122.434858189,2022-01
4316,37.762313571,-122.438959982,2022-01
4317,37.761304267,-122.50713378,2024-12
4318,37.738741764,-122.390854569,2022-09
4319,37.780877259,-122.414506898,2024-10
4320,37.757468967,-122.43741741,2022-05
4321,37.795032571,-122.407793069,2024-05
4322,37.785325833,-122.417091508,2024-01
4323,37.72962899,-122.438030916,2021-09
4324,37.761937485,-122.42395573,2022-11
4325,37.771281605,-122.42435066,2021-07
4326,37.773337656,-122.409148509,2021-05
4327,37.717319772,-122.434883627,2023-10
4328,37.782743972,-122.414884812,2023-01
4329,37.790494993,-122.408784625,2021-03
4330,37.783634136,-122.469908012,2021-06
4331,37.783388956,-122.409832446,2022-05
4332,37.774743527,-122.431819033,2021-04
4333,37.77493769,-122.434457137,2020-01
4334,37.765582441,-122.463269353,2024-02
4335,37.777410901,-122.461336231,2020-02
4336,37.772694134,-122.42218914,2020-06
4337,37.771722675,-122.393266192,2022-08
4338,37.766134387,-122.421935076,2021-01
4339,37.782026513,-122.463349692,2021-12
4340,37.794325885,-122.416450547,2021-04
4341,37.71421211,-122.442950899,2024-07
4342,37.800962759,-122.442190214,2020-04
4343,37.719835578,-122.395096735,2020-01
4344,37.783388956,-122.409832446,2021-11
4345,37.768127829,-122.423310668,2024-07
4346,37.7593145,-122.509003766,2022-05
4347,37.72078041,-122.445122592,2021-08
