id,date,tents,structures,vehicles,lat,lon
4964,2021-11,0,0,1,37.74275,-122.4355
4965,2021-11,1,0,0,37.77255,-122.4069
4966,2021-11,0,2,4,37.75014,-122.3886
4967,2021-11,2,0,0,37.77526,-122.4066
4968,2021-11,0,0,2,37.74919,-122.3883
4969,2021-11,0,0,4,37.75011,-122.388
4970,2021-11,0,0,2,37.71078,-122.4647
4971,2021-11,0,1,0,37.77644,-122.405
4972,2021-11,0,0,1,37.77235,-122.4912
4973,2021-11,0,0,1,37.71182,-122.4659
4974,2021-11,0,0,4,37.7484,-122.3903
4975,2021-11,1,2,0,37.74675,-122.3901
4976,2021-11,0,0,1,37.74876,-122.4387
4977,2021-11,2,2,0,37.7768,-122.4034
4978,2021-11,0,0,3,37.77218,-122.495
4979,2021-11,0,0,1,37.74908,-122.3903
4980,2021-11,0,0,2,37.74953,-122.3904
4981,2021-11,0,0,1,37.75003,-122.3908
4982,2021-11,1,1,0,37.75007,-122.3928
4983,2021-11,0,0,2,37.7531,-122.4427
4984,2021-11,1,2,1,37.77727,-122.4017
4985,2021-11,0,0,6,37.77174,-122.5033
4986,2021-11,0,0,1,37.71161,-122.4724
4987,2021-11,0,0,2,37.74949,-122.3973
4988,2021-11,0,0,1,37.75636,-122.4413
4989,2021-11,1,1,0,37.7619,-122.4129
4990,2021-11,0,1,0,37.75103,-122.4033
4991,2021-11,0,0,5,37.76102,-122.4128
4992,2021-11,2,0,0,37.7774,-122.4032
4993,2021-11,0,0,2,37.7714,-122.5087
4994,2021-11,0,0,1,37.76041,-122.4438
4995,2021-11,0,0,6,37.77333,-122.5084
4996,2021-11,2,2,0,37.75993,-122.4127
4997,2021-11,3,1,4,37.77839,-122.4021
4998,2021-11,0,1,1,37.75947,-122.4127
4999,2021-11,1,0,0,37.7596,-122.4383
5000,2021-11,0,0,10,37.76696,-122.5106
5001,2021-11,0,0,1,37.77888,-122.403
5002,2021-11,0,0,2,37.72001,-122.4848
5003,2021-11,1,0,0,37.77894,-122.4041
5004,2021-11,0,1,0,37.75409,-122.4121
5005,2021-11,0,0,2,37.77212,-122.511
5006,2021-11,0,0,1,37.77406,-122.5113
5007,2021-11,0,0,3,37.77525,-122.5114
5008,2021-11,0,0,3,37.77515,-122.5106
5009,2021-11,0,0,5,37.77542,-122.5032
5010,2021-11,0,0,1,37.77615,-122.5071
5011,2021-11,1,1,0,37.75709,-122.4145
5012,2021-11,0,0,3,37.72857,-122.493
5013,2021-11,0,0,3,37.77917,-122.5067
5014,2021-11,0,0,1,37.77925,-122.5042
5015,2021-11,0,0,3,37.77939,-122.503
5016,2021-11,0,0,1,37.77998,-122.5069
5017,2021-11,0,0,2,37.73102,-122.4804
5018,2021-11,3,4,1,37.76737,-122.4155
5019,2021-11,0,0,2,37.78089,-122.5062
5020,2021-11,0,0,1,37.7325,-122.4777
5021,2021-11,0,0,2,37.78086,-122.4988
5022,2021-11,0,0,1,37.78151,-122.4976
5023,2021-11,2,0,0,37.76413,-122.4173
5024,2021-11,0,0,2,37.78154,-122.4956
5025,2021-11,0,1,0,37.75798,-122.4169
5026,2021-11,1,0,0,37.75278,-122.4163
5027,2021-11,0,0,1,37.782,-122.4914
5028,2021-11,2,4,0,37.74889,-122.416
5029,2021-11,0,0,1,37.74883,-122.472
5030,2021-11,0,1,0,37.77195,-122.3979
5031,2021-11,1,0,0,37.78122,-122.4044
5032,2021-11,0,0,3,37.78376,-122.4876
5033,2021-11,3,0,0,37.77848,-122.4077
5034,2021-11,0,0,2,37.78644,-122.4887
5035,2021-11,1,0,0,37.74891,-122.4066
5036,2021-11,0,0,2,37.78772,-122.4888
5037,2021-11,3,0,0,37.78085,-122.4068
5038,2021-11,0,0,2,37.78751,-122.4876
5039,2021-11,1,1,0,37.77996,-122.4079
5040,2021-11,1,1,0,37.77895,-122.4092
5041,2021-11,3,1,0,37.77913,-122.4086
5042,2021-11,1,0,0,37.77858,-122.4098
5043,2021-11,2,0,0,37.722,-122.4383
5044,2021-11,0,0,1,37.78565,-122.4852
5045,2021-11,2,0,1,37.77833,-122.411
5046,2021-11,0,1,0,37.71777,-122.4424
5047,2021-11,1,0,0,37.77764,-122.4118
5048,2021-11,4,0,2,37.77859,-122.4107
5049,2021-11,1,1,0,37.77518,-122.3959
5050,2021-11,1,1,0,37.76976,-122.4057
5051,2021-11,1,0,0,37.7691,-122.4074
5052,2021-11,1,1,0,37.76936,-122.4078
5053,2021-11,1,1,0,37.77908,-122.3953
5054,2021-11,0,0,1,37.71369,-122.4497
5055,2021-11,0,0,2,37.77681,-122.4739
5056,2021-11,1,0,0,37.76968,-122.4123
5057,2021-11,0,0,4,37.71307,-122.4506
5058,2021-11,0,0,2,37.77484,-122.4731
5059,2021-11,1,0,0,37.76939,-122.413
5060,2021-11,0,0,1,37.77523,-122.478
5061,2021-11,2,0,0,37.76969,-122.4143
5062,2021-11,5,0,0,37.77237,-122.3986
5063,2021-11,0,0,1,37.71266,-122.4513
5064,2021-11,0,0,2,37.77461,-122.4811
5065,2021-11,0,1,0,37.76949,-122.4163
5066,2021-11,0,1,0,37.78542,-122.3885
5067,2021-11,1,0,0,37.77527,-122.3957
5068,2021-11,5,2,0,37.77028,-122.4194
5069,2021-11,0,0,1,37.77443,-122.4832
5070,2021-11,3,1,0,37.77021,-122.419
5071,2021-11,6,0,0,37.78345,-122.4164
5072,2021-11,1,0,0,37.7886,-122.3944
5073,2021-11,3,0,0,37.78358,-122.4155
5074,2021-11,0,2,0,37.76978,-122.4169
5075,2021-11,0,1,0,37.78888,-122.3945
5076,2021-11,0,0,1,37.74365,-122.4812
5077,2021-11,2,1,0,37.76974,-122.4165
5078,2021-11,0,0,7,37.74478,-122.4786
5079,2021-11,0,0,1,37.78426,-122.484
5080,2021-11,0,0,3,37.7685,-122.4053
5081,2021-11,0,0,4,37.76665,-122.4047
5082,2021-11,1,1,1,37.76539,-122.4046
5083,2021-11,0,0,1,37.78562,-122.4733
5084,2021-11,0,0,3,37.71089,-122.4544
5085,2021-11,1,0,0,37.76422,-122.4197
5086,2021-11,0,0,1,37.76846,-122.3988
5087,2021-11,3,1,1,37.76693,-122.3994
5088,2021-11,2,0,0,37.76661,-122.3996
5089,2021-11,0,1,0,37.76564,-122.3997
5090,2021-11,2,1,0,37.79454,-122.3939
5091,2021-11,2,0,0,37.79538,-122.3947
5092,2021-11,3,0,0,37.7839,-122.411
5093,2021-11,0,0,1,37.77688,-122.4706
5094,2021-11,0,0,1,37.77673,-122.4683
5095,2021-11,13,0,0,37.78167,-122.409
5096,2021-11,0,0,16,37.7755,-122.462
5097,2021-11,0,0,1,37.78117,-122.4648
5098,2021-11,0,1,0,37.79531,-122.4057
5099,2021-11,1,0,0,37.79202,-122.4056
5100,2021-11,0,2,0,37.7802,-122.4718
5101,2021-11,2,0,0,37.80712,-122.4089
5102,2021-11,0,0,1,37.77765,-122.4716
5103,2021-11,4,0,0,37.7962,-122.3946
5104,2021-11,0,0,2,37.77368,-122.4713
5105,2021-11,0,1,2,37.77515,-122.4685
5106,2021-11,1,0,0,37.78214,-122.4675
5107,2021-11,0,3,1,37.78244,-122.4676
5108,2021-11,2,2,0,37.7697,-122.4055
5109,2021-11,1,1,0,37.76935,-122.4067
5110,2021-11,0,0,2,37.78114,-122.4719
5111,2021-11,2,2,0,37.76969,-122.4075
5112,2021-11,4,2,1,37.76993,-122.4082
5113,2021-11,0,0,2,37.78331,-122.472
5114,2021-11,0,0,4,37.78529,-122.4721
5115,2021-11,0,1,0,37.77049,-122.4126
5116,2021-11,0,0,1,37.78637,-122.4707
5117,2021-11,1,0,0,37.7712,-122.4157
5118,2021-11,0,0,1,37.73751,-122.5064
5119,2021-11,0,0,3,37.73875,-122.5066
5120,2021-11,1,0,0,37.77216,-122.418
5121,2021-11,0,0,4,37.74191,-122.507
5122,2021-11,0,0,1,37.78682,-122.4609
5123,2021-11,2,1,0,37.77225,-122.4155
5124,2021-11,0,0,1,37.7737,-122.4148
5125,2021-11,0,0,6,37.7816,-122.4533
5126,2021-11,0,0,1,37.74425,-122.5074
5127,2021-11,0,1,0,37.77598,-122.4119
5128,2021-11,2,0,0,37.77673,-122.413
5129,2021-11,0,0,1,37.77734,-122.4129
5130,2021-11,3,0,0,37.77705,-122.4146
5131,2021-11,0,0,2,37.74706,-122.5077
5132,2021-11,0,1,0,37.7764,-122.4145
5133,2021-11,4,0,0,37.78441,-122.4127
5134,2021-11,0,0,1,37.75012,-122.5081
5135,2021-11,0,0,1,37.75168,-122.5083
5136,2021-11,10,0,0,37.785,-122.4118
5137,2021-11,0,0,3,37.75394,-122.5087
5138,2021-11,0,0,1,37.75471,-122.5085
5139,2021-11,2,0,1,37.78452,-122.411
5140,2021-11,0,0,3,37.75567,-122.5088
5141,2021-11,1,0,0,37.78421,-122.4103
5142,2021-11,0,0,4,37.75784,-122.509
5143,2021-11,1,0,1,37.77394,-122.4156
5144,2021-11,2,0,0,37.78454,-122.4094
5145,2021-11,0,0,8,37.75886,-122.5092
5146,2021-11,1,1,0,37.77358,-122.418
5147,2021-11,1,0,0,37.77385,-122.4167
5148,2021-11,0,0,2,37.76341,-122.5094
5149,2021-11,0,0,5,37.76169,-122.5095
5150,2021-11,0,0,7,37.76315,-122.5097
5151,2021-11,1,0,0,37.77393,-122.4176
5152,2021-11,4,0,0,37.78635,-122.4123
5153,2021-11,0,0,2,37.76232,-122.5047
5154,2021-11,0,1,0,37.78848,-122.4446
5155,2021-11,8,1,0,37.78567,-122.4181
5156,2021-11,0,1,0,37.78895,-122.4412
5157,2021-11,0,1,1,37.77148,-122.4235
5158,2021-11,1,1,0,37.74614,-122.494
5159,2021-11,0,0,3,37.7842,-122.4431
5160,2021-11,7,3,3,37.77411,-122.42
5161,2021-11,0,0,5,37.78478,-122.4415
5162,2021-11,1,0,0,37.72898,-122.4965
5163,2021-11,0,0,1,37.72894,-122.5019
5164,2021-11,0,0,1,37.71521,-122.493
5165,2021-11,0,0,2,37.71815,-122.4994
5166,2021-11,0,1,0,37.77166,-122.4226
5167,2021-11,2,0,0,37.78712,-122.448
5168,2021-11,0,0,1,37.70898,-122.4879
5169,2021-11,1,0,0,37.77168,-122.4206
5170,2021-11,0,0,4,37.71782,-122.4847
5171,2021-11,0,0,4,37.78584,-122.4525
5172,2021-11,0,1,0,37.73118,-122.4797
5173,2021-11,1,0,0,37.7607,-122.5115
5174,2021-11,0,0,22,37.7271,-122.4823
5175,2021-11,0,0,26,37.72786,-122.481
5176,2021-11,1,0,0,37.75837,-122.5114
5177,2021-11,0,0,49,37.7236,-122.4855
5178,2021-11,0,0,3,37.7856,-122.4475
5179,2021-11,2,0,0,37.78678,-122.4471
5180,2021-11,0,0,25,37.72635,-122.484
5181,2021-11,1,0,3,37.78456,-122.4475
5182,2021-11,5,0,0,37.78272,-122.4473
5183,2021-11,2,0,0,37.7825,-122.446
5184,2021-11,0,0,3,37.78093,-122.4481
5185,2021-11,0,1,0,37.76367,-122.4219
5186,2021-11,2,3,0,37.76998,-122.4209
5187,2021-11,0,0,2,37.78027,-122.4534
5188,2021-11,0,0,4,37.77938,-122.4584
5189,2021-11,1,0,0,37.75502,-122.4215
5190,2021-11,1,0,0,37.76123,-122.4328
5191,2021-11,1,0,0,37.76432,-122.4324
5192,2021-11,3,0,0,37.78841,-122.4189
5193,2021-11,1,0,0,37.78723,-122.4206
5194,2021-11,3,0,0,37.7875,-122.4185
5195,2021-11,1,0,0,37.77615,-122.4364
5196,2021-11,1,0,1,37.784,-122.4357
5197,2021-11,0,1,0,37.78466,-122.4224
5198,2021-11,10,0,0,37.78321,-122.4218
5199,2021-11,1,0,0,37.78362,-122.4229
5200,2021-11,10,0,0,37.78443,-122.4201
5201,2021-11,1,1,0,37.78349,-122.4193
5202,2021-11,5,0,0,37.78351,-122.4198
5203,2021-11,3,0,0,37.78074,-122.423
5204,2021-11,1,0,0,37.78033,-122.4223
5205,2021-11,1,1,0,37.77976,-122.4231
5206,2021-11,0,0,3,37.78017,-122.4302
5207,2021-11,0,0,1,37.77977,-122.4306
5208,2021-11,0,0,1,37.77953,-122.4322
5209,2021-08,2,0,0,37.74158,-122.4211
5210,2021-08,4,0,0,37.75023,-122.3915
5211,2021-08,0,1,0,37.73643,-122.407
5212,2021-08,2,0,0,37.72689,-122.402
5213,2021-08,0,1,0,37.71962,-122.3994
5214,2021-08,4,0,0,37.71637,-122.3994
5215,2021-08,0,1,0,37.71748,-122.3997
5216,2021-08,0,1,0,37.73212,-122.4161
5217,2021-08,0,2,0,37.73831,-122.4072
5218,2021-08,0,1,0,37.73967,-122.4082
5219,2021-08,2,0,0,37.76735,-122.4192
5220,2021-08,0,2,0,37.74342,-122.4059
5221,2021-08,1,0,0,37.76674,-122.4174
5222,2021-08,0,2,0,37.74621,-122.4045
5223,2021-08,1,0,0,37.76691,-122.4168
5224,2021-08,0,0,2,37.72844,-122.4518
5225,2021-08,0,0,2,37.76699,-122.415
5226,2021-08,0,0,1,37.76705,-122.414
5227,2021-08,0,0,2,37.76709,-122.4135
5228,2021-08,0,0,1,37.72841,-122.449
5229,2021-08,0,1,0,37.76844,-122.4118
5230,2021-08,1,0,0,37.76682,-122.4116
5231,2021-08,1,0,0,37.74941,-122.4054
5232,2021-08,0,0,1,37.72952,-122.4418
5233,2021-08,3,1,1,37.76415,-122.4084
5234,2021-08,4,0,0,37.74885,-122.4062
5235,2021-08,1,1,0,37.76567,-122.4088
5236,2021-08,2,0,0,37.769,-122.4189
5237,2021-08,0,1,0,37.7655,-122.4114
5238,2021-08,0,0,1,37.76543,-122.4143
5239,2021-08,0,1,0,37.76543,-122.4125
5240,2021-08,0,0,1,37.76518,-122.4169
5241,2021-08,2,0,0,37.76506,-122.4164
5242,2021-08,0,1,0,37.7648,-122.4187
5243,2021-08,0,2,0,37.76492,-122.4186
5244,2021-08,0,0,1,37.74419,-122.4387
5245,2021-08,0,0,1,37.74678,-122.4415
5246,2021-08,0,0,1,37.76385,-122.4163
5247,2021-08,1,0,0,37.76368,-122.416
5248,2021-08,0,1,0,37.7468,-122.4451
5249,2021-08,0,0,1,37.7629,-122.4127
5250,2021-08,4,0,0,37.76376,-122.4113
5251,2021-08,0,0,2,37.76335,-122.4123
5252,2021-08,1,1,0,37.76408,-122.4122
5253,2021-08,0,0,3,37.76327,-122.4121
5254,2021-08,0,0,1,37.76297,-122.4119
5255,2021-08,0,1,0,37.74411,-122.4531
5256,2021-08,0,1,0,37.77444,-122.4001
5257,2021-08,0,0,1,37.76211,-122.4111
5258,2021-08,0,0,1,37.76194,-122.412
5259,2021-08,0,1,2,37.76226,-122.414
5260,2021-08,1,0,0,37.77084,-122.4088
5261,2021-08,0,0,1,37.76205,-122.4152
5262,2021-08,0,1,0,37.76178,-122.4189
5263,2021-08,0,1,0,37.76201,-122.4179
5264,2021-08,0,2,0,37.76033,-122.4186
5265,2021-08,2,1,0,37.76023,-122.419
5266,2021-08,0,0,2,37.77788,-122.4013
5267,2021-08,0,1,0,37.77795,-122.402
5268,2021-08,4,3,0,37.76062,-122.4133
5269,2021-08,0,0,1,37.76038,-122.4095
5270,2021-08,1,0,0,37.75912,-122.4105
5271,2021-08,1,0,0,37.75964,-122.4109
5272,2021-08,1,0,0,37.75912,-122.4181
5273,2021-08,1,0,0,37.75819,-122.4087
5274,2021-08,1,0,0,37.75565,-122.4147
5275,2021-08,2,1,0,37.75575,-122.4153
5276,2021-08,1,0,0,37.75397,-122.4148
5277,2021-08,1,0,0,37.75066,-122.4168
5278,2021-08,3,0,0,37.75069,-122.4174
5279,2021-08,1,0,0,37.75006,-122.4098
5280,2021-08,0,0,3,37.76636,-122.5106
5281,2021-08,0,1,0,37.77625,-122.4027
5282,2021-08,0,0,1,37.77411,-122.4607
5283,2021-08,5,0,0,37.77031,-122.4082
5284,2021-08,1,0,0,37.77773,-122.4117
5285,2021-08,0,0,5,37.77434,-122.4578
5286,2021-08,0,1,0,37.77664,-122.4144
5287,2021-08,0,0,1,37.77359,-122.4636
5288,2021-08,0,0,1,37.80537,-122.452
5289,2021-08,0,0,1,37.7733,-122.4688
5290,2021-08,0,0,5,37.77325,-122.4693
5291,2021-08,0,0,1,37.80515,-122.4522
5292,2021-08,0,0,2,37.77304,-122.4732
5293,2021-08,0,0,2,37.77298,-122.4743
5294,2021-08,0,0,1,37.8055,-122.4508
5295,2021-08,0,0,1,37.77224,-122.4899
5296,2021-08,2,1,0,37.78788,-122.3989
5297,2021-08,0,0,2,37.77203,-122.4952
5298,2021-08,1,0,0,37.78736,-122.3987
5299,2021-08,0,0,1,37.73796,-122.4205
5300,2021-08,0,0,1,37.73859,-122.4202
5301,2021-08,1,0,0,37.77954,-122.409
5302,2021-08,2,0,0,37.74068,-122.4233
5303,2021-08,1,0,0,37.78031,-122.3965
5304,2021-08,0,1,0,37.77989,-122.3961
5305,2021-08,2,0,0,37.78101,-122.3976
5306,2021-08,0,1,0,37.77819,-122.4086
5307,2021-08,1,0,0,37.77911,-122.4085
5308,2021-08,4,0,0,37.77845,-122.4076
5309,2021-08,0,0,4,37.7716,-122.5052
5310,2021-08,0,1,0,37.77615,-122.4081
5311,2021-08,0,0,1,37.74725,-122.4138
5312,2021-08,0,0,6,37.7714,-122.5096
5313,2021-08,0,0,4,37.77147,-122.508
5314,2021-08,0,1,0,37.77283,-122.4118
5315,2021-08,1,0,0,37.77045,-122.4126
5316,2021-08,0,0,1,37.77015,-122.4809
5317,2021-08,1,1,0,37.76942,-122.4177
5318,2021-08,0,2,0,37.77341,-122.4105
5319,2021-08,1,0,0,37.78117,-122.4096
5320,2021-08,2,0,0,37.77486,-122.4084
5321,2021-08,0,1,0,37.77578,-122.4061
5322,2021-08,1,1,0,37.77639,-122.4051
5323,2021-08,1,0,0,37.76255,-122.4172
5324,2021-08,1,0,0,37.77603,-122.4013
5325,2021-08,1,0,0,37.77908,-122.4016
5326,2021-08,6,2,0,37.78269,-122.4086
5327,2021-08,0,0,1,37.77231,-122.5111
5328,2021-08,0,0,5,37.77251,-122.5089
5329,2021-08,0,0,2,37.77337,-122.5075
5330,2021-08,0,0,1,37.74904,-122.4159
5331,2021-08,0,0,1,37.74862,-122.4158
5332,2021-08,0,0,3,37.77512,-122.5107
5333,2021-08,0,0,5,37.74227,-122.4128
5334,2021-08,0,0,2,37.77493,-122.5116
5335,2021-08,5,1,0,37.78168,-122.409
5336,2021-08,2,0,0,37.75708,-122.4144
5337,2021-08,1,0,0,37.76968,-122.4882
5338,2021-08,1,0,0,37.7701,-122.4721
5339,2021-08,0,1,0,37.76602,-122.4155
5340,2021-08,0,0,2,37.77923,-122.5026
5341,2021-08,0,0,1,37.76766,-122.4157
5342,2021-08,0,0,1,37.77911,-122.5059
5343,2021-08,0,0,1,37.76817,-122.4133
5344,2021-08,0,0,2,37.78008,-122.5068
5345,2021-08,1,1,0,37.76954,-122.4073
5346,2021-08,1,0,0,37.76577,-122.4132
5347,2021-08,0,0,3,37.78021,-122.5097
5348,2021-08,1,0,0,37.78146,-122.411
5349,2021-08,0,0,2,37.76171,-122.4128
5350,2021-08,0,0,2,37.76075,-122.4128
5351,2021-08,0,0,2,37.76019,-122.4128
5352,2021-08,0,0,1,37.75942,-122.4125
5353,2021-08,0,0,1,37.77996,-122.5052
5354,2021-08,0,1,0,37.75399,-122.4121
5355,2021-08,0,0,2,37.77989,-122.503
5356,2021-08,1,0,7,37.73729,-122.4091
5357,2021-08,1,0,0,37.79209,-122.4827
5358,2021-08,0,0,2,37.78133,-122.4998
5359,2021-08,0,0,1,37.76696,-122.4854
5360,2021-08,0,0,1,37.75565,-122.4094
5361,2021-08,0,1,0,37.77189,-122.3869
5362,2021-08,0,0,1,37.78629,-122.4907
5363,2021-08,1,1,0,37.76973,-122.3857
5364,2021-08,0,0,1,37.78712,-122.4913
5365,2021-08,2,0,0,37.73964,-122.4093
5366,2021-08,0,0,2,37.76352,-122.4102
5367,2021-08,0,1,0,37.76532,-122.4104
5368,2021-08,0,0,3,37.78645,-122.4884
5369,2021-08,1,0,0,37.76509,-122.4383
5370,2021-08,0,0,3,37.78374,-122.488
5371,2021-08,1,1,0,37.77697,-122.4145
5372,2021-08,1,0,0,37.77101,-122.3958
5373,2021-08,3,0,0,37.77005,-122.4186
5374,2021-08,1,0,0,37.77016,-122.4193
5375,2021-08,1,0,0,37.78734,-122.4315
5376,2021-08,0,1,0,37.70793,-122.4058
5377,2021-08,12,5,0,37.78355,-122.4195
5378,2021-08,1,2,0,37.77769,-122.417
5379,2021-08,5,1,0,37.7865,-122.419
5380,2021-08,1,0,0,37.78446,-122.4197
5381,2021-08,0,0,1,37.77361,-122.3927
5382,2021-08,4,2,0,37.78321,-122.4221
5383,2021-08,4,0,0,37.78748,-122.4188
5384,2021-08,1,3,0,37.76955,-122.4174
5385,2021-08,2,0,0,37.76954,-122.4168
5386,2021-08,1,1,0,37.7884,-122.4187
5387,2021-08,3,0,0,37.78119,-122.423
5388,2021-08,2,0,0,37.76967,-122.4138
5389,2021-08,3,1,0,37.78031,-122.4224
5390,2021-08,0,0,1,37.77357,-122.4724
5391,2021-08,1,1,0,37.76964,-122.4123
5392,2021-08,2,1,0,37.76934,-122.4123
5393,2021-08,3,0,0,37.77902,-122.4219
5394,2021-08,1,0,0,37.78579,-122.4366
5395,2021-08,0,0,1,37.77579,-122.4726
5396,2021-08,1,0,0,37.78478,-122.4363
5397,2021-08,0,1,0,37.77559,-122.3954
5398,2021-08,2,0,0,37.76905,-122.4093
5399,2021-08,0,2,0,37.77552,-122.4226
5400,2021-08,0,0,3,37.77916,-122.4728
5401,2021-08,0,0,4,37.71817,-122.4003
5402,2021-08,2,0,0,37.77302,-122.4237
5403,2021-08,1,1,0,37.77497,-122.424
5404,2021-08,1,0,0,37.79185,-122.4056
5405,2021-08,0,0,1,37.78279,-122.473
5406,2021-08,12,0,0,37.78264,-122.4122
5407,2021-08,0,1,0,37.79094,-122.4173
5408,2021-08,0,0,1,37.71921,-122.4005
5409,2021-08,1,0,0,37.78897,-122.4188
5410,2021-08,0,0,4,37.7855,-122.4721
5411,2021-08,3,0,0,37.78219,-122.412
5412,2021-08,0,0,2,37.78439,-122.4721
5413,2021-08,0,0,1,37.72037,-122.4044
5414,2021-08,0,0,1,37.72025,-122.4056
5415,2021-08,0,0,1,37.71944,-122.4095
5416,2021-08,1,0,0,37.75325,-122.4054
5417,2021-08,0,1,0,37.75534,-122.4212
5418,2021-08,0,0,1,37.7822,-122.4671
5419,2021-08,0,2,0,37.78251,-122.4676
5420,2021-08,4,1,0,37.78286,-122.4175
5421,2021-08,3,1,0,37.78246,-122.466
5422,2021-08,2,0,0,37.74799,-122.4201
5423,2021-08,0,0,1,37.72329,-122.4182
5424,2021-08,1,0,0,37.7484,-122.4202
5425,2021-08,1,1,0,37.7861,-122.395
5426,2021-08,1,0,0,37.76859,-122.4397
5427,2021-08,0,0,1,37.72369,-122.4196
5428,2021-08,9,1,0,37.78259,-122.4157
5429,2021-08,1,0,0,37.78608,-122.4166
5430,2021-08,0,1,0,37.78806,-122.3884
5431,2021-08,0,1,0,37.78618,-122.4169
5432,2021-08,1,0,0,37.75381,-122.4213
5433,2021-08,4,0,0,37.80716,-122.4087
5434,2021-08,3,0,0,37.78334,-122.4125
5435,2021-08,0,0,2,37.71956,-122.4249
5436,2021-08,3,0,0,37.79525,-122.3937
5437,2021-08,0,1,0,37.78305,-122.4116
5438,2021-08,1,0,0,37.76839,-122.4049
5439,2021-08,0,0,1,37.74858,-122.4439
5440,2021-08,0,0,1,37.71589,-122.427
5441,2021-08,0,0,1,37.76741,-122.4047
5442,2021-08,1,0,0,37.78437,-122.4102
5443,2021-08,0,0,2,37.76683,-122.4047
5444,2021-08,0,0,2,37.76647,-122.4047
5445,2021-08,1,0,0,37.78469,-122.4111
5446,2021-08,0,0,1,37.76936,-122.4956
5447,2021-08,0,2,0,37.7653,-122.4047
5448,2021-08,0,0,1,37.78928,-122.3882
5449,2021-08,1,0,0,37.79089,-122.3898
5450,2021-08,1,0,0,37.76493,-122.4044
5451,2021-08,1,0,0,37.76974,-122.4258
5452,2021-08,1,0,0,37.7658,-122.405
5453,2021-08,0,0,1,37.71217,-122.4289
5454,2021-08,2,0,0,37.76452,-122.4046
5455,2021-08,5,1,0,37.78343,-122.4165
5456,2021-08,1,0,0,37.77286,-122.4725
5457,2021-08,1,0,0,37.76418,-122.4265
5458,2021-08,0,0,1,37.78345,-122.4483
5459,2021-08,0,0,2,37.76729,-122.4055
5460,2021-08,1,0,0,37.76716,-122.4056
5461,2021-08,4,0,0,37.78379,-122.4176
5462,2021-08,2,2,0,37.76712,-122.4062
5463,2021-08,2,0,0,37.78625,-122.4122
5464,2021-08,0,1,0,37.77166,-122.4227
5465,2021-08,1,0,0,37.78249,-122.446
5466,2021-08,2,0,0,37.72206,-122.4382
5467,2021-08,0,0,1,37.71896,-122.4408
5468,2021-08,2,1,0,37.77184,-122.4201
5469,2021-08,0,1,0,37.78638,-122.454
5470,2021-08,3,1,0,37.78772,-122.3951
5471,2021-08,1,0,0,37.76831,-122.406
5472,2021-08,1,0,0,37.76815,-122.4059
5473,2021-08,1,0,0,37.76783,-122.4059
5474,2021-08,1,0,0,37.78711,-122.3959
5475,2021-08,0,0,6,37.78579,-122.4529
5476,2021-08,0,0,5,37.71241,-122.4515
5477,2021-08,0,1,0,37.76854,-122.4209
5478,2021-08,1,0,0,37.76839,-122.4065
5479,2021-08,1,1,0,37.76732,-122.4212
5480,2021-08,2,0,0,37.7664,-122.4211
5481,2021-08,1,0,6,37.7858,-122.4472
5482,2021-08,1,0,0,37.76841,-122.4059
5483,2021-08,1,0,0,37.78472,-122.4128
5484,2021-08,3,0,0,37.7846,-122.4127
5485,2021-08,0,1,0,37.785,-122.4112
5486,2021-08,0,1,0,37.76973,-122.421
5487,2021-08,5,0,3,37.78161,-122.4477
5488,2021-08,0,0,1,37.71151,-122.4537
5489,2021-08,0,2,0,37.76934,-122.4075
5490,2021-08,1,1,0,37.76999,-122.4212
5491,2021-08,1,0,0,37.77214,-122.418
5492,2021-08,0,0,5,37.78098,-122.4482
5493,2021-08,0,0,1,37.76806,-122.4077
5494,2021-08,0,0,1,37.78057,-122.4514
5495,2021-08,1,0,0,37.7693,-122.4217
5496,2021-08,0,1,0,37.78603,-122.4124
5497,2021-08,5,0,0,37.76885,-122.4214
5498,2021-08,0,0,4,37.78028,-122.4531
5499,2021-08,2,0,0,37.78605,-122.4148
5500,2021-08,1,0,0,37.77573,-122.4103
5501,2021-08,1,0,0,37.77432,-122.4151
5502,2021-08,1,0,0,37.78101,-122.4589
5503,2021-08,3,2,0,37.78565,-122.418
5504,2021-08,0,0,8,37.77632,-122.4618
5505,2021-08,1,0,0,37.77029,-122.5126
5506,2021-08,1,0,0,37.77147,-122.4489
5507,2021-08,3,2,0,37.77827,-122.412
5508,2021-08,0,0,1,37.77904,-122.4108
5509,2021-08,0,1,0,37.74935,-122.405
5510,2021-08,1,0,0,37.77855,-122.4099
5511,2021-08,1,0,0,37.77739,-122.4602
5512,2021-08,2,0,0,37.74948,-122.4041
5513,2021-08,1,0,0,37.76562,-122.4794
5514,2021-08,0,0,12,37.7251,-122.4847
5515,2021-08,0,0,2,37.77763,-122.4023
5516,2021-08,0,0,2,37.76443,-122.4006
5517,2021-08,1,0,0,37.77571,-122.3951
5518,2021-08,0,0,1,37.76583,-122.4026
5519,2021-08,0,0,1,37.76738,-122.4036
5520,2021-08,4,0,3,37.7781,-122.4018
5521,2021-08,1,0,0,37.76606,-122.3997
5522,2021-08,0,0,1,37.76495,-122.3993
5523,2021-08,0,1,0,37.77787,-122.4044
5524,2021-08,0,1,0,37.77555,-122.4017
5525,2021-08,3,1,0,37.77687,-122.4037
