id,lat,lon,year_month
36801,37.762190531,-122.42078771,2001-06
36802,37.75326441,-122.497364894,2004-06
36803,37.739700917,-122.415774657,2015-12
36804,37.784921134,-122.41609739,2008-08
36805,37.7191169,-122.480491979,2019-05
36806,37.752712536,-122.409592911,1998-11
36807,37.784334565,-122.389023649,2021-08
36808,37.76926771,-122.423396857,1998-11
36809,37.756804874,-122.409455786,2016-05
36810,37.734141764,-122.395017319,2018-03
36811,37.776495675,-122.444804895,1998-01
36812,37.785776408,-122.485689823,2018-12
36813,37.726326446,-122.427153216,2015-12
36814,37.801017885,-122.408387102,2008-11
36815,37.757751403,-122.420353644,1999-09
36816,37.720124587,-122.483106169,2016-02
36817,37.716917794,-122.483309157,2020-01
36818,37.830455883,-122.376291873,2009-07
36819,37.793047786,-122.430455128,2001-01
36820,37.757790596,-122.419696229,2007-12
36821,37.777083316,-122.416979514,2018-03
36822,37.758676483,-122.417413346,2009-07
36823,37.777083316,-122.416979514,2022-08
36824,37.78177195,-122.411045063,2009-12
36825,37.782781247,-122.46924124,2005-01
36826,37.79951661,-122.416115614,2007-05
36827,37.801794023,-122.414092361,1997-04
36828,37.784698897,-122.413593722,2008-02
36829,37.764373209,-122.41747849,2004-02
36830,37.795702132,-122.416839772,2021-09
36831,37.762412607,-122.430763502,2001-06
36832,37.781287653,-122.411318099,2013-10
36833,37.714358622,-122.473175139,2011-08
36834,37.740876861,-122.413190763,2016-09
36835,37.784299382,-122.410141319,2003-03
36836,37.752838269,-122.507007214,2009-11
36837,37.767507075,-122.431739941,2003-08
36838,37.712818904,-122.436154625,2019-09
36839,37.774407944,-122.464807791,2006-05
36840,37.745672646,-122.409741156,1997-09
36841,37.775693446,-122.425208792,2020-04
36842,37.710925268,-122.409248001,2020-01
36843,37.782802731,-122.488220328,1997-04
36844,37.753835325,-122.430987101,1998-05
36845,37.730794592,-122.40483042,2009-03
36846,37.776495675,-122.444804895,1997-02
36847,37.798884571,-122.405881057,1998-02
36848,37.774823466,-122.447091738,2015-11
36849,37.757048383,-122.476471289,2001-10
36850,37.77547033,-122.482182023,2000-09
36851,37.778496431,-122.498523872,2000-05
36852,37.752695642,-122.490266425,1997-09
36853,37.772791621,-122.424624269,2014-08
36854,37.782947327,-122.444562417,2001-03
36855,37.7868729,-122.427512151,2014-06
36856,37.772359929,-122.391397888,2025-01
36857,37.78394773,-122.442157845,2002-03
36858,37.762436441,-122.436895081,2014-05
36859,37.786385013,-122.454101501,1998-08
36860,37.760580406,-122.481143897,2007-09
36861,37.772008552,-122.427897029,1998-07
36862,37.796158961,-122.415907056,2015-02
36863,37.743842182,-122.43107109,2001-05
36864,37.801753101,-122.408109345,2006-12
36865,37.740979734,-122.43163192,1999-02
36866,37.752421188,-122.405338378,2022-06
36867,37.758559078,-122.433598833,2003-06
36868,37.720852227,-122.410698011,2008-09
36869,37.743367826,-122.489754349,2022-08
36870,37.747573549,-122.499114772,2022-06
36871,37.783046322,-122.410801053,2016-03
36872,37.759815802,-122.478474858,2002-02
36873,37.774925831,-122.494105184,1999-03
36874,37.761937485,-122.42395573,2005-10
36875,37.744893822,-122.426853219,2009-10
36876,37.772062318,-122.496513392,1998-12
36877,37.719563258,-122.449576134,2003-04
36878,37.759328089,-122.467126226,2000-11
36879,37.742786674,-122.436282312,2011-10
36880,37.765081536,-122.420080982,2001-05
36881,37.748427361,-122.410099646,2012-02
36882,37.822178284,-122.369630157,2013-01
36883,37.714293189,-122.441384225,2010-10
36884,37.774357359,-122.484857628,2025-05
36885,37.752310201,-122.418165975,2016-06
36886,37.783868653,-122.465631447,2005-10
36887,37.779311708,-122.397849561,2014-06
36888,37.761499937,-122.502709355,1998-10
36889,37.781249415,-122.48045123,2002-09
36890,37.742250001,-122.419171247,1998-01
36891,37.715544557,-122.473629106,2020-06
36892,37.724554078,-122.463366394,2008-02
36893,37.778390517,-122.480849498,1998-07
36894,37.749971381,-122.442720366,2003-10
36895,37.772345568,-122.443190214,2014-11
36896,37.749769032,-122.419392137,2002-04
36897,37.80189009,-122.442380294,1998-04
36898,37.782723971,-122.396167865,2003-01
36899,37.738673472,-122.423682181,2001-11
36900,37.774091304,-122.419997169,2016-05
36901,37.779128539,-122.408030112,1998-07
36902,37.739700917,-122.415774657,2024-09
36903,37.78771321,-122.451135789,1998-09
36904,37.760756788,-122.423838001,2013-12
36905,37.787697155,-122.44292048,2004-07
36906,37.737496916,-122.506306073,2019-03
36907,37.768032836,-122.424887846,2002-05
36908,37.776498831,-122.500656628,2003-06
36909,37.779530959,-122.413542707,2012-08
36910,37.783393946,-122.44127504,2014-12
36911,37.743427304,-122.424499669,2005-06
36912,37.774834036,-122.49611799,1998-05
36913,37.725918259,-122.395265028,2021-11
36914,37.800140039,-122.412059324,2008-01
36915,37.722727037,-122.436194485,2009-02
36916,37.773501816,-122.434940936,2007-11
36917,37.763467169,-122.500695301,2015-09
36918,37.733037901,-122.443160973,2010-03
36919,37.757686099,-122.428078856,2004-12
36920,37.77267414,-122.502398334,2018-05
36921,37.740237703,-122.423273547,2011-10
36922,37.771213095,-122.433709296,2013-03
36923,37.769549696,-122.446771039,2011-12
36924,37.806134019,-122.409910016,1999-10
36925,37.768138585,-122.446625389,2001-09
36926,37.800256406,-122.42516901,2017-12
36927,37.732212877,-122.397848287,1998-10
36928,37.740163402,-122.477569518,1998-09
36929,37.781196364,-122.481518723,2013-10
36930,37.774536278,-122.420741293,2011-05
36931,37.793954089,-122.408300872,2014-11
36932,37.730881127,-122.393441784,2009-05
36933,37.733736663,-122.392378261,2015-08
36934,37.762756185,-122.446018475,1997-06
36935,37.7585603,-122.445305029,1999-02
36936,37.77033415,-122.424521567,2016-11
36937,37.786814079,-122.489940134,1999-01
36938,37.768132524,-122.436485557,2000-11
36939,37.779530959,-122.413542707,2012-08
36940,37.720890764,-122.429074937,2008-03
36941,37.77609475,-122.4287229,2013-09
36942,37.780488758,-122.394897291,2018-02
36943,37.800114892,-122.404593187,1999-05
36944,37.802163581,-122.414518424,2019-11
36945,37.755273801,-122.422313024,2000-03
36946,37.787027218,-122.394922601,2025-02
36947,37.711118633,-122.399177162,2001-09
36948,37.76824247,-122.445801698,1998-08
36949,37.796255117,-122.408410392,2007-03
36950,37.794613864,-122.403978966,2020-02
36951,37.718909558,-122.463620389,1998-08
36952,37.72422042,-122.441529569,2017-06
36953,37.765125545,-122.432179032,2023-12
36954,37.772618681,-122.503609719,2016-11
36955,37.775854859,-122.445614416,2013-07
36956,37.739261474,-122.478112966,2015-11
36957,37.782743972,-122.414884812,2015-09
36958,37.77659376,-122.440677225,2021-01
36959,37.782081485,-122.438430323,2008-04
36960,37.781732104,-122.469767597,2023-05
36961,37.789478818,-122.414561131,2023-06
36962,37.748476554,-122.407267714,2016-12
36963,37.772359929,-122.391397888,2025-04
36964,37.758754826,-122.480079445,2010-03
36965,37.7469914,-122.472403677,2023-04
36966,37.748351686,-122.503938696,2019-03
36967,37.788336839,-122.388899507,2024-02
36968,37.78487378,-122.389808109,2026-02
36969,37.791235348,-122.415937525,2014-06
36970,37.778280841,-122.480841615,2012-02
36971,37.714358622,-122.473175139,2013-04
36972,37.713460014,-122.408147268,2001-07
36973,37.740832568,-122.50462415,1998-08
36974,37.740883736,-122.413328826,2014-09
36975,37.760779979,-122.437733324,2003-05
36976,37.716719478,-122.477542844,2018-12
36977,37.77194853,-122.43125216,1997-01
36978,37.736564833,-122.506185261,2016-03
36979,37.749585708,-122.475966068,2017-06
36980,37.777020737,-122.469900956,2009-08
36981,37.785740283,-122.413804266,2006-07
36982,37.780127937,-122.434593558,2025-05
36983,37.760976608,-122.434457353,2004-07
36984,37.77730572,-122.502265802,2012-11
36985,37.74593808,-122.442181178,2006-05
36986,37.730109224,-122.421896049,1998-12
36987,37.774657578,-122.4250014,2007-06
36988,37.791258719,-122.443641578,2013-07
36989,37.789046712,-122.42887705,1998-09
36990,37.772527514,-122.449976003,2012-05
36991,37.751509843,-122.417210392,2023-03
36992,37.795987156,-122.418469469,1999-04
36993,37.795845864,-122.409875046,2011-08
36994,37.715577211,-122.438972908,2001-06
36995,37.755642631,-122.46579507,2010-06
36996,37.800191369,-122.440732491,2001-07
36997,37.798379262,-122.417512644,1998-03
36998,37.783838518,-122.413775511,2006-05
36999,37.716155569,-122.468468213,2001-02
37000,37.753166244,-122.416408491,2002-09
37001,37.718978045,-122.394528333,1997-09
37002,37.780297985,-122.458726032,1998-03
37003,37.78500949,-122.418713807,2009-07
37004,37.716273534,-122.482439449,2016-11
37005,37.780646414,-122.427178093,2025-12
37006,37.800297985,-122.439895935,2008-03
37007,37.76109715,-122.418263705,2013-09
37008,37.805980598,-122.411141131,2019-03
37009,37.789121183,-122.436414227,2013-08
37010,37.77620321,-122.428744874,2022-03
37011,37.773037538,-122.420091947,2025-02
37012,37.757369274,-122.489050445,1997-10
37013,37.773037538,-122.420091947,2025-09
37014,37.794766557,-122.424060518,2005-07
37015,37.78161364,-122.41205414,2025-05
37016,37.79226943,-122.407814771,2021-10
37017,37.788648634,-122.412702662,1998-01
37018,37.762215122,-122.432979247,2003-04
37019,37.778342916,-122.501871034,1999-04
37020,37.735731622,-122.433817176,2012-02
37021,37.804409513,-122.407541107,1999-12
37022,37.75155257,-122.436406766,2002-04
37023,37.79600585,-122.440259595,2002-10
37024,37.77337237,-122.443401574,1998-10
37025,37.760984862,-122.42012054,2017-10
37026,37.768464897,-122.45108789,2003-10
37027,37.774180037,-122.424985725,2008-01
37028,37.78832457,-122.393911345,2022-06
37029,37.77440853,-122.450351368,1999-04
37030,37.772723194,-122.501326132,2003-09
37031,37.765883266,-122.440324257,2003-06
37032,37.721680929,-122.438935692,2009-03
37033,37.796833257,-122.429537072,1997-03
37034,37.751283208,-122.435200029,1998-04
37035,37.753306501,-122.414090777,2015-04
37036,37.726096504,-122.404615014,2001-01
37037,37.727414242,-122.429431972,2022-08
37038,37.790463179,-122.405941468,2000-04
37039,37.787402624,-122.426697464,2008-02
37040,37.775885087,-122.430365346,2001-02
37041,37.793567377,-122.425503741,2018-06
37042,37.774137081,-122.401733238,2022-03
37043,37.739877746,-122.417766953,2005-01
37044,37.759815802,-122.478474858,2013-10
37045,37.73598451,-122.425779023,2005-10
37046,37.731433483,-122.452284663,2003-03
37047,37.729687731,-122.47002717,2000-03
37048,37.77255436,-122.441545636,2002-05
37049,37.787842039,-122.425120391,2017-10
37050,37.751509843,-122.417210392,2010-04
37051,37.79303438,-122.407405071,2025-09
37052,37.801946288,-122.417990391,2014-09
37053,37.730743971,-122.386750851,2014-08
37054,37.786469252,-122.415638874,2025-09
37055,37.801180374,-122.438491482,2005-06
37056,37.718166255,-122.432228765,2000-08
37057,37.787706636,-122.420948026,2000-06
37058,37.715192054,-122.478969569,1997-07
37059,37.771722675,-122.393266192,2022-08
37060,37.781537434,-122.40951834,2022-09
37061,37.772254696,-122.440572357,1997-09
37062,37.736812352,-122.396742312,1997-01
37063,37.781287653,-122.411318099,2013-10
37064,37.778232331,-122.481912859,2013-11
37065,37.760863807,-122.474720545,2001-06
37066,37.778147197,-122.506162502,1997-07
37067,37.786978133,-122.414969372,2000-03
37068,37.791467553,-122.413273079,2014-04
37069,37.798284573,-122.422310711,2018-12
37070,37.782691088,-122.409536705,2015-03
37071,37.784498756,-122.415240041,2015-09
37072,37.757040484,-122.425508718,1999-01
37073,37.741425202,-122.455284588,1997-02
37074,37.786566734,-122.407228381,2002-07
37075,37.791235348,-122.415937525,2022-10
37076,37.719729983,-122.481457967,1998-04
37077,37.755915339,-122.409897975,1998-03
37078,37.715910352,-122.477955973,2014-07
37079,37.715007679,-122.442116755,2008-12
37080,37.7111974,-122.428660543,2009-07
37081,37.722425609,-122.439619317,2016-12
37082,37.754894988,-122.414379534,2004-05
37083,37.712091777,-122.4454001,1998-11
37084,37.738411256,-122.417199146,2004-06
37085,37.787915709,-122.419301486,1997-02
37086,37.780130375,-122.40987145,2020-01
37087,37.782448498,-122.416327441,2003-02
37088,37.767188288,-122.4503084,2001-02
37089,37.764104409,-122.421877973,2005-03
37090,37.794173051,-122.40388883,2011-08
37091,37.753748376,-122.419144469,2018-10
37092,37.720048687,-122.431735715,2007-10
37093,37.779217502,-122.462543175,2002-08
37094,37.716705754,-122.477680051,1997-12
37095,37.734079007,-122.412352779,1997-05
37096,37.775475186,-122.426907978,2000-04
37097,37.748222087,-122.424959613,2011-08
37098,37.757048383,-122.476471289,2023-07
37099,37.732174584,-122.427793513,2003-02
37100,37.800006433,-122.404571197,2017-01
37101,37.753388369,-122.443426475,2008-11
37102,37.752351453,-122.415713587,2016-07
37103,37.730898849,-122.406601085,2012-01
37104,37.781595588,-122.412190669,2004-06
37105,37.747337375,-122.484519647,2021-12
37106,37.784396494,-122.416900458,2025-05
37107,37.791532053,-122.424182651,2005-08
37108,37.75077591,-122.416941443,1998-06
37109,37.722001613,-122.401341444,2000-09
37110,37.784768459,-122.486087156,2024-03
37111,37.768523022,-122.4302334,2013-07
37112,37.71540966,-122.482483578,2019-03
37113,37.753298447,-122.414228762,2007-11
37114,37.769444828,-122.444294843,2000-10
37115,37.753857915,-122.419154925,1997-07
37116,37.754847559,-122.503923693,2017-05
37117,37.790628923,-122.419850856,2014-06
37118,37.802756865,-122.441636163,1999-06
37119,37.761215614,-122.509136067,2001-09
37120,37.753535651,-122.410212145,2017-05
37121,37.75502945,-122.479821289,2005-12
37122,37.793716565,-122.432279479,2018-04
37123,37.765216193,-122.426592529,2012-10
37124,37.784396494,-122.416900458,2008-09
37125,37.760933255,-122.433343331,2005-03
37126,37.779530959,-122.413542707,2001-08
37127,37.720124587,-122.483106169,2019-07
37128,37.776187485,-122.43968204,2017-04
37129,37.760630122,-122.500028139,2024-06
37130,37.783163428,-122.411599278,2007-04
37131,37.766125945,-122.422073048,2001-08
37132,37.784807417,-122.413615228,2014-07
37133,37.797946674,-122.406460643,2005-10
37134,37.751173756,-122.435188201,1998-06
37135,37.736228689,-122.427748579,2000-06
37136,37.727998401,-122.46765261,2013-06
37137,37.717502716,-122.482376865,2019-08
37138,37.763061976,-122.467249104,2007-10
37139,37.718133142,-122.427722716,2015-11
37140,37.791010664,-122.416733653,2003-12
37141,37.719729983,-122.481457967,2019-01
37142,37.782644036,-122.419019156,2019-07
37143,37.78737446,-122.437747648,1998-08
37144,37.741532186,-122.388472317,2004-12
37145,37.781334058,-122.399027494,2021-09
37146,37.751576224,-122.416117598,2007-04
37147,37.788228687,-122.415995198,2020-12
37148,37.777744741,-122.439206965,1997-10
37149,37.781243136,-122.480589413,2009-05
37150,37.805554274,-122.410285575,2013-07
37151,37.718957696,-122.429450724,1997-12
37152,37.734481273,-122.391912066,2014-10
37153,37.803280362,-122.408937098,1999-02
37154,37.757510218,-122.465924013,2016-05
37155,37.763323542,-122.503913504,2002-02
37156,37.774091304,-122.419997169,2020-02
37157,37.76109715,-122.418263705,1998-04
37158,37.75948507,-122.485978335,2012-11
37159,37.77033415,-122.424521567,2015-10
37160,37.764460043,-122.478188743,2003-04
37161,37.712779295,-122.403562856,2001-05
37162,37.771514704,-122.438872424,2011-09
37163,37.796731692,-122.410891579,2007-08
37164,37.790005312,-122.428930447,2003-03
37165,37.774852988,-122.411439178,2011-05
37166,37.785217363,-122.41706961,2005-11
37167,37.765048329,-122.434292442,1998-01
37168,37.777790309,-122.412834332,2013-01
37169,37.772772498,-122.427141201,1998-06
37170,37.784237112,-122.440760814,2006-06
37171,37.735413854,-122.420124604,1998-02
37172,37.745558399,-122.406600583,2017-02
37173,37.802330166,-122.408900218,1997-06
37174,37.766165601,-122.400252779,2025-09
37175,37.801137991,-122.437321646,1999-09
37176,37.754252314,-122.405948147,2012-04
37177,37.742529428,-122.454418807,2004-07
37178,37.72142641,-122.439721826,2025-04
37179,37.7752744,-122.486466777,2006-04
37180,37.787027218,-122.394922601,2022-09
37181,37.780101581,-122.455353937,2022-07
37182,37.717502716,-122.482376865,2014-08
37183,37.797998108,-122.417192283,2024-05
37184,37.761879779,-122.417719881,2006-02
37185,37.734467729,-122.387557331,2015-10
37186,37.78177195,-122.411045063,2009-06
37187,37.717842471,-122.402889733,2007-01
37188,37.719939204,-122.395984051,2012-11
37189,37.787390086,-122.43100178,2000-10
37190,37.78211926,-122.419826677,2022-10
37191,37.760550681,-122.398207898,2003-02
37192,37.794965733,-122.437592699,1997-12
37193,37.744523003,-122.505960045,1997-05
37194,37.787912141,-122.415158673,2007-08
37195,37.730654589,-122.386831265,2000-10
37196,37.762580944,-122.478195484,1997-10
37197,37.75678063,-122.422218843,2019-05
37198,37.77282131,-122.499181873,2000-06
37199,37.77896653,-122.440373409,2017-09
37200,37.758156266,-122.439163289,2001-01
37201,37.785942727,-122.418902557,2002-10
37202,37.72559483,-122.382914635,2006-03
37203,37.741377857,-122.437986971,2002-06
37204,37.756595744,-122.425289348,2016-05
37205,37.753725958,-122.441399273,2011-07
37206,37.784990035,-122.463562185,2013-06
37207,37.788228687,-122.415995198,1999-07
37208,37.781403796,-122.41370265,2016-09
37209,37.784190905,-122.410119482,2005-06
37210,37.766984845,-122.427718167,2000-07
37211,37.720124587,-122.483106169,1999-06
37212,37.745972638,-122.422333354,2002-08
37213,37.793235076,-122.417915792,1998-12
37214,37.79684964,-122.422792063,2005-05
37215,37.792355958,-122.407129468,2012-12
37216,37.784824777,-122.409335015,2003-03
37217,37.785776408,-122.485689823,2016-04
37218,37.780156762,-122.405467071,2017-03
37219,37.775765266,-122.438812236,2014-10
37220,37.715767073,-122.479680967,1998-06
37221,37.715544557,-122.473629106,2019-08
37222,37.794613864,-122.403978966,2002-08
37223,37.718596592,-122.483884159,2016-01
37224,37.77831067,-122.460794718,1999-10
37225,37.772587667,-122.411343205,2022-01
37226,37.753762738,-122.404354787,2000-03
37227,37.752223065,-122.500983633,2022-12
37228,37.751994044,-122.409122857,1999-02
37229,37.716798435,-122.403668216,2016-06
37230,37.71828676,-122.474581567,2016-08
37231,37.801574968,-122.426347044,2018-10
37232,37.73746629,-122.424816434,2025-10
37233,37.743515257,-122.486402986,1997-02
37234,37.788729696,-122.443129712,2014-04
37235,37.751934519,-122.401834314,2003-09
37236,37.764112737,-122.421739994,2018-06
37237,37.756902663,-122.407747148,2004-05
37238,37.757468862,-122.466858392,2009-06
37239,37.757162667,-122.439604869,2011-07
37240,37.773457225,-122.485260562,2008-07
37241,37.729163097,-122.382538001,2022-03
37242,37.754772185,-122.416421083,2004-12
37243,37.75690737,-122.460581325,2009-12
37244,37.773947008,-122.474549427,2009-11
37245,37.740491684,-122.470109129,1997-12
37246,37.789670951,-122.419657119,2020-04
37247,37.772582794,-122.430463243,1998-05
37248,37.769952992,-122.443623585,2004-01
37249,37.806123685,-122.438701935,2019-12
37250,37.789899886,-122.411265644,1999-06
37251,37.77202355,-122.415565558,2014-08
37252,37.781537434,-122.40951834,2007-09
37253,37.793980821,-122.405476352,2000-05
37254,37.787143442,-122.432933973,2000-12
37255,37.759438123,-122.419060338,2014-05
37256,37.756363299,-122.416712099,2015-01
37257,37.716652151,-122.474170187,2018-07
37258,37.777965131,-122.43324471,2019-02
37259,37.761399031,-122.504991271,1998-07
37260,37.744465043,-122.43884985,2022-02
37261,37.775136576,-122.443758211,2001-03
37262,37.79417534,-122.424714669,2003-12
37263,37.782953495,-122.413243748,2015-09
37264,37.761748457,-122.434051954,2001-04
37265,37.77863286,-122.475494658,2007-06
37266,37.742581199,-122.506760719,1999-04
37267,37.751835431,-122.411754046,2018-07
37268,37.789200725,-122.437203665,1999-11
37269,37.804731727,-122.421008558,2000-12
37270,37.754300254,-122.424281978,2014-02
37271,37.750842916,-122.415829834,2023-06
37272,37.774235791,-122.468160262,1997-11
37273,37.782909695,-122.422579194,2016-09
37274,37.778040437,-122.44018846,1997-09
37275,37.783682764,-122.468841202,2003-10
37276,37.772694134,-122.42218914,2022-03
37277,37.781489844,-122.443327225,2008-08
37278,37.776494482,-122.411359137,2009-03
37279,37.785998833,-122.411747371,2026-01
37280,37.736096326,-122.425796323,2017-06
37281,37.753784272,-122.485577543,2000-07
37282,37.711060908,-122.46429707,2014-08
37283,37.756437419,-122.415480752,1997-08
37284,37.74216729,-122.45340159,2017-05
37285,37.785024662,-122.41197189,2025-01
37286,37.782071517,-122.462278113,1999-06
37287,37.789584068,-122.428071911,2007-08
37288,37.75470105,-122.450021269,2007-10
37289,37.751962437,-122.429764,2016-05
37290,37.787027218,-122.394922601,2022-09
37291,37.805198059,-122.408899664,2004-05
37292,37.779688615,-122.408201798,2003-02
37293,37.720496401,-122.39034256,2012-07
37294,37.752610055,-122.413261969,2016-12
37295,37.721982411,-122.431360067,2006-07
37296,37.754809628,-122.428287435,2015-07
37297,37.764269315,-122.455024362,2025-11
37298,37.747331492,-122.434045496,2007-05
37299,37.777083316,-122.416979514,2016-06
37300,37.745239075,-122.454239912,2004-01
37301,37.805138544,-122.417889673,2012-09
37302,37.750216137,-122.504069439,2025-05
37303,37.753350381,-122.443294338,2012-10
37304,37.712058796,-122.406110808,2008-02
37305,37.80310132,-122.414343193,2024-11
37306,37.740852608,-122.412703935,2001-06
37307,37.789160784,-122.416183426,2008-02
37308,37.743932981,-122.476899162,2006-09
37309,37.78832457,-122.393911345,2022-06
37310,37.784465748,-122.448329318,2001-06
37311,37.7485007,-122.433741148,1997-01
37312,37.774022736,-122.429990607,2017-03
37313,37.755823051,-122.425680722,2012-02
37314,37.754090126,-122.427728376,1998-04
37315,37.799848568,-122.434293587,2019-09
37316,37.781403796,-122.41370265,2017-06
37317,37.779368299,-122.479380966,1997-10
37318,37.796646958,-122.404804757,2011-12
37319,37.743129137,-122.423681393,2016-06
37320,37.759383293,-122.419977164,1998-06
37321,37.792900813,-122.434714045,2002-08
37322,37.766125945,-122.422073048,2001-06
37323,37.793220014,-122.406954395,2009-01
37324,37.758874126,-122.414139645,2002-08
37325,37.748192598,-122.44493523,2011-02
37326,37.739545547,-122.491638112,1998-11
37327,37.749769032,-122.419392137,2002-03
37328,37.774091304,-122.419997169,2016-03
37329,37.802543679,-122.426402926,2001-11
37330,37.807436205,-122.410522943,2013-08
37331,37.796640417,-122.424436546,2016-05
37332,37.775372558,-122.484324209,2013-08
37333,37.774675034,-122.455779127,1998-04
37334,37.787027218,-122.394922601,2025-02
37335,37.803250182,-122.428373636,2013-04
37336,37.746290329,-122.408083096,2003-12
37337,37.717515182,-122.480598519,2016-02
37338,37.763084762,-122.509404715,2019-04
37339,37.785844998,-122.446447755,2013-10
37340,37.795475652,-122.425889481,2004-05
37341,37.793398195,-122.433900036,2000-03
37342,37.764747841,-122.471664666,2025-01
37343,37.72628537,-122.414734848,2005-10
37344,37.764373209,-122.41747849,2021-03
37345,37.784810924,-122.485148531,2014-12
37346,37.801137991,-122.437321646,1999-10
37347,37.723643712,-122.406052676,2000-05
37348,37.739500483,-122.492571904,2007-03
37349,37.772429764,-122.507750349,2003-12
37350,37.717017358,-122.465400705,2017-03
37351,37.779733701,-122.494927376,1998-09
37352,37.778235218,-122.40915869,2013-08
37353,37.787060629,-122.441093755,2002-04
37354,37.772694134,-122.42218914,2020-09
37355,37.778581492,-122.432596252,2009-03
37356,37.722421323,-122.432278815,2020-03
37357,37.76201438,-122.491057301,2013-03
37358,37.756568848,-122.413301468,2022-01
37359,37.788862512,-122.415210241,1998-02
37360,37.727182369,-122.407869858,2017-08
37361,37.791986881,-122.397734214,1998-06
37362,37.755157082,-122.402550052,1998-08
37363,37.784916185,-122.411950042,2001-01
37364,37.717072805,-122.47555403,2013-07
37365,37.762743342,-122.404384265,2001-12
37366,37.751170853,-122.42954867,1998-12
37367,37.722153469,-122.398611327,2024-09
37368,37.754363097,-122.423216108,2015-01
37369,37.772471572,-122.506822367,2019-02
37370,37.782178096,-122.459999333,2018-12
37371,37.779902209,-122.505670666,2018-03
37372,37.776046348,-122.411288755,2025-03
37373,37.764603182,-122.474982796,1998-08
37374,37.767045775,-122.451459675,2021-12
37375,37.789370354,-122.414539182,2011-03
37376,37.739009787,-122.413632385,2001-03
37377,37.780660148,-122.431293406,2013-03
37378,37.789901611,-122.426449178,2003-11
37379,37.766667872,-122.426732867,2006-06
37380,37.754368465,-122.410675222,2003-04
37381,37.741742278,-122.484128894,2014-09
37382,37.726562732,-122.439143414,2008-05
37383,37.769067425,-122.420926624,2011-06
37384,37.765272887,-122.395323009,2008-06
37385,37.764936609,-122.467380084,2006-03
37386,37.829501257,-122.371810946,2003-10
37387,37.759119263,-122.44614563,1999-04
37388,37.734795203,-122.451311178,2017-08
37389,37.716232837,-122.442610365,2004-11
37390,37.804798118,-122.442969797,2006-08
37391,37.712947717,-122.445051659,1999-12
37392,37.720124587,-122.483106169,2016-02
37393,37.783673953,-122.415072979,2002-03
37394,37.762232002,-122.420102303,2017-03
37395,37.799045922,-122.413117906,2009-05
37396,37.78759693,-122.444588651,1998-10
37397,37.748817624,-122.493362291,1997-12
37398,37.777626612,-122.47588769,2025-10
37399,37.784091036,-122.411784368,2005-02
37400,37.792854398,-122.416925084,2003-03
37401,37.783388956,-122.409832446,2021-05
37402,37.801467653,-122.44570047,2005-05
37403,37.783388956,-122.409832446,2020-08
37404,37.734570707,-122.391831742,2002-06
37405,37.750492236,-122.427385017,2006-03
37406,37.772575963,-122.504543223,2008-11
37407,37.761777826,-122.496418266,2010-05
37408,37.798979604,-122.405128001,2015-05
37409,37.709310016,-122.414908311,2014-02
37410,37.762060548,-122.394465571,2001-11
37411,37.798630386,-122.416405935,2006-11
37412,37.752947952,-122.507014911,1998-07
37413,37.780610385,-122.494519298,2015-04
37414,37.716652151,-122.474170187,2005-03
37415,37.801786418,-122.444068986,2001-10
37416,37.78666901,-122.420738096,2019-08
37417,37.756435205,-122.402672768,2015-05
37418,37.780961754,-122.48687983,2020-09
37419,37.756917365,-122.442681737,2003-10
37420,37.764930525,-122.467518251,2025-04
37421,37.785890332,-122.411725718,2016-06
37422,37.720945032,-122.454032209,2004-10
37423,37.78511799,-122.41873546,2023-11
37424,37.779530959,-122.413542707,2012-08
37425,37.738957556,-122.426627032,2003-04
37426,37.756494368,-122.414533514,2014-02
37427,37.75366081,-122.435430907,2004-02
37428,37.710311042,-122.412019504,2019-05
37429,37.758833209,-122.40963271,2013-04
37430,37.720659531,-122.449033722,1997-06
37431,37.723083603,-122.444004642,2005-11
37432,37.737575583,-122.388798895,2011-04
37433,37.79608048,-122.413832668,2013-07
37434,37.78487378,-122.389808109,2021-06
37435,37.781717539,-122.389147051,2025-06
37436,37.788955612,-122.417825829,2017-04
37437,37.752885596,-122.505937218,1997-12
37438,37.720666156,-122.46723813,2017-03
37439,37.784190905,-122.410119482,2007-06
37440,37.741301615,-122.424295411,2016-04
37441,37.802543679,-122.426402926,2012-09
37442,37.763672793,-122.473347574,2003-09
37443,37.745421885,-122.425685855,2022-10
37444,37.78750456,-122.448630631,1999-07
37445,37.730536971,-122.407543425,2009-07
37446,37.751699978,-122.414074861,2019-10
37447,37.710712653,-122.412959518,2015-10
37448,37.738585097,-122.470959443,1998-05
37449,37.764444771,-122.42288313,1997-04
37450,37.779530959,-122.413542707,2012-08
37451,37.729404849,-122.387959858,2000-12
37452,37.780435162,-122.505249561,2010-01
37453,37.753490103,-122.410972423,2019-08
37454,37.774852988,-122.411439178,2005-07
37455,37.78832457,-122.393911345,2024-01
37456,37.744465043,-122.43884985,2020-09
37457,37.777350261,-122.460256558,2014-11
37458,37.780899972,-122.394910628,2023-10
37459,37.770103089,-122.426597855,2009-10
37460,37.78034755,-122.406487967,1999-10
37461,37.774732567,-122.436102963,1999-04
37462,37.718722284,-122.389118323,2016-11
37463,37.711576815,-122.427954884,2016-09
37464,37.721092486,-122.449637734,2025-10
37465,37.75810421,-122.42116382,2014-03
37466,37.798937436,-122.413096133,2014-11
